"year","last_name, first_name","player_id","pitch_hand","api_pitch_type","n_pitches","release_speed","spin_rate","movement_inches","alan_active_spin_pct","active_spin","hawkeye_measured","movement_inferred","api_pitch_name","active_spin_formatted","hawkeye_measured_clock_minutes","movement_inferred_clock_minutes","diff_measured_inferred","diff2","diff_measured_inferred_minutes","hawkeye_measured_clock_hh","hawkeye_measured_clock_mm","movement_inferred_clock_hh","movement_inferred_clock_mm","diff_clock_hh","diff_clock_mm","hawkeye_measured_clock_label","movement_inferred_clock_label","diff_clock_label"
,"Marsh, Alec","679525","R","FF","500","94.2","2461","17.3",0.8075014442126297,0.8468845333205832,142.50723885909917,148.07587934808186,"4-Seam Fastball","85","75","60",-5.56864048898268,5.56864048898267,"15",1,15,1,0,0,15,"1:15","1:00","+0H 15M"
,"Faedo, Alex","656412","R","FF","499","92.9","2417","18.5",0.8589684883848449,0.9270876483937339,141.63835523313566,146.43774670695274,"4-Seam Fastball","93","75","60",-4.7993914738170815,4.799391473817091,"15",1,15,1,0,0,15,"1:15","1:00","+0H 15M"
,"Vesia, Alex","681911","L","FF","572","94.3","2360","19.9",0.9311631284406614,0.989624679088937,202.82494928235835,198.61645510558776,"4-Seam Fastball","99","675","690",4.208494176770586,4.208494176770618,"-15",11,15,11,30,0,15,"11:15","11:30","-0H 15M"
,"Lively, Ben","594902","R","FF","445","90.6","2004","15.7",0.7863082783358832,0.9260996882220326,147.20428516047508,152.87359324398093,"4-Seam Fastball","93","60","60",-5.669308083505854,5.66930808350586,"0",1,0,1,0,0,0,"1:00","1:00"," 0H 00M"
,"Sale, Chris","519242","L","FF","694","93.9","2208","18.3",0.8603018684301439,0.9455141613473635,243.82775268782473,236.71554079302734,"4-Seam Fastball","95","585","600",7.112211894797383,7.112211894797385,"-15",9,45,10,0,0,15,"9:45","10:00","-0H 15M"
,"Irvin, Cole","608344","L","FF","352","92.2","2021","18.8",0.9186771550784633,0.9847423209845151,217.7748695278537,215.17004238035832,"4-Seam Fastball","98","645","645",2.604827147495371,2.604827147495367,"0",10,45,10,45,0,0,"10:45","10:45"," 0H 00M"
,"Smith, Drew","622098","R","FF","657","95","2503","19.3",0.8756714246429571,0.9134677999929784,149.59084115067927,156.28194123635524,"4-Seam Fastball","91","60","765",-6.69110008567597,6.691100085675994,"15",1,0,12,45,0,15,"1:00","12:45","+0H 15M"
,"Morgan, Eli","669212","R","FF","479","92.5","2272","19.5",0.9100332056499137,0.9707463691282544,151.65585698987337,155.38277433788343,"4-Seam Fastball","97","60","765",-3.726917348010062,3.7269173480100797,"15",1,0,12,45,0,15,"1:00","12:45","+0H 15M"
,"Lauer, Eric","641778","L","FF","350","90.8","2181","19.3",0.9090897367017644,0.9591019257764446,217.92498756975164,213.1272024215262,"4-Seam Fastball","96","645","660",4.797785148225444,4.797785148225454,"-15",10,45,11,0,0,15,"10:45","11:00","-0H 15M"
,"Gibaut, Ian","664139","R","FF","521","95.2","2234","17.5",0.8476376540863981,0.9302327396366438,155.09986108386929,162.47555240571467,"4-Seam Fastball","93","765","750",-7.37569132184538,7.375691321845402,"15",12,45,12,30,0,15,"12:45","12:30","+0H 15M"
,"Webb, Jacob","657097","R","FF","437","94.9","2481","19",0.8726011485234002,0.8792057513905458,144.2362133009086,153.40547964614032,"4-Seam Fastball","88","75","60",-9.169266345231733,9.169266345231716,"15",1,15,1,0,0,15,"1:15","1:00","+0H 15M"
,"Irvin, Jake","663623","R","FF","755","94.5","2333","18.2",0.8466747987884488,0.9116260515809366,138.56247210824375,142.8869893994805,"4-Seam Fastball","91","90","75",-4.324517291236759,4.32451729123676,"15",1,30,1,15,0,15,"1:30","1:15","+0H 15M"
,"Wentz, Joey","666214","L","FF","799","93.4","2222","19.4",0.9197555403082511,0.987458358706695,221.06572859692204,221.0508179349915,"4-Seam Fastball","99","645","645",0.014910661930542801,0.014910661930524071,"0",10,45,10,45,0,0,"10:45","10:45"," 0H 00M"
,"Lynn, Lance","458681","R","FF","1332","92.4","2424","13.4",0.6111195780925054,0.7140285125323633,153.36328970336797,165.76904078069285,"4-Seam Fastball","71","60","750",-12.40575107732488,12.405751077324865,"30",1,0,12,30,0,30,"1:00","12:30","+0H 30M"
,"Sims, Lucas","608371","R","FF","451","94.2","2628","19.2",0.8648849134502284,0.8706095847170099,153.73719013372798,158.0040199295898,"4-Seam Fastball","87","60","765",-4.26682979586181,4.266829795861824,"15",1,0,12,45,0,15,"1:00","12:45","+0H 15M"
,"Brash, Matt","666374","R","FF","419","98","2273","16.2",0.764567179451026,0.8267007373473063,133.05879879344747,141.2664714832103,"4-Seam Fastball","83","90","75",-8.20767268976283,8.207672689762822,"15",1,30,1,15,0,15,"1:30","1:15","+0H 15M"
,"Moore, Matt","519043","L","FF","386","94","2323","19.7",0.9130505978151097,0.9790905578908818,217.3068720221599,210.81027705203513,"4-Seam Fastball","98","645","660",6.496594970124761,6.496594970124772,"-15",10,45,11,0,0,15,"10:45","11:00","-0H 15M"
,"Maton, Phil","664208","R","FF","330","89","2565","10.3",0.4505923859486561,0.4973872094661764,179.04529670035814,208.0247120851567,"4-Seam Fastball","50","720","660",-28.979415384798557,28.97941538479855,"60",12,0,11,0,1,0,"12:00","11:00","+1H 00M"
,"Gray, Sonny","543243","R","FF","751","92.9","2538","11.8",0.5392599439486442,0.6752359650380169,162.85277972560314,183.25421337852148,"4-Seam Fastball","68","750","720",-20.401433652918342,20.40143365291833,"30",12,30,12,0,0,30,"12:30","12:00","+0H 30M"
,"May, Trevor","543507","R","FF","327","94.8","2268","17.6",0.8213889472284881,0.8615362240943273,149.4708675478356,157.44508081438676,"4-Seam Fastball","86","60","765",-7.974213266551146,7.974213266551174,"15",1,0,12,45,0,15,"1:00","12:45","+0H 15M"
,"Miley, Wade","489119","L","FF","357","90.4","2174","16.1",0.7762125302590684,0.8663069194598932,201.34580758902806,190.97068614517056,"4-Seam Fastball","87","675","705",10.375121443857495,10.375121443857486,"-30",11,15,11,45,0,30,"11:15","11:45","-0H 30M"
,"Smith, Will","519293","L","FF","333","92.4","2204","17.9",0.8535615322911707,0.933682152928252,211.06100386130555,203.98018573982705,"4-Seam Fastball","93","660","675",7.080818121478501,7.0808181214784796,"-15",11,0,11,15,0,15,"11:00","11:15","-0H 15M"
,"Darvish, Yu","506433","R","FF","351","94.6","2402","18.5",0.8426856307251861,0.8571049469867749,151.0980013569429,157.5234352534045,"4-Seam Fastball","86","60","765",-6.4254338964616124,6.425433896461618,"15",1,0,12,45,0,15,"1:00","12:45","+0H 15M"
,"Gallen, Zac","668678","R","FF","1566","93.5","2296","16.7",0.7966334317748316,0.8119696176881985,158.2888493986282,169.72493657336264,"4-Seam Fastball","81","765","735",-11.436087174734439,11.436087174734432,"30",12,45,12,15,0,30,"12:45","12:15","+0H 30M"
,"Minter, A.J.","621345","L","FF","498","95.8","2425","17.6",0.8264428955055844,0.8829281657607131,209.76282770853365,202.56870273131287,"4-Seam Fastball","88","660","675",7.194124977220781,7.194124977220804,"-15",11,0,11,15,0,15,"11:00","11:15","-0H 15M"
,"Manoah, Alek","666201","R","FF","475","92.8","2347","16.8",0.7695615108676245,0.842373595742224,147.84314870921807,158.0142860523958,"4-Seam Fastball","84","60","765",-10.171137343177719,10.17113734317772,"15",1,0,12,45,0,15,"1:00","12:45","+0H 15M"
,"Ober, Bailey","641927","R","FF","1056","91.3","2313","17.7",0.8333735748122436,0.9056185013564487,149.65897841195584,153.80627583941148,"4-Seam Fastball","91","60","765",-4.147297427455641,4.147297427455654,"15",1,0,12,45,0,15,"1:00","12:45","+0H 15M"
,"Snell, Blake","605483","L","FF","1510","95.5","2430","18.9",0.8626847582730953,0.9240966557551137,199.8305097516709,194.48429026506645,"4-Seam Fastball","92","675","690",5.34621948660444,5.3462194866044195,"-15",11,15,11,30,0,15,"11:15","11:30","-0H 15M"
,"Burke, Brock","656271","L","FF","566","94.8","2251","17.2",0.8210402896343975,0.8846114474778353,217.34405727781743,206.8966938062142,"4-Seam Fastball","88","645","660",10.44736347160324,10.447363471603227,"-15",10,45,11,0,0,15,"10:45","11:00","-0H 15M"
,"Abreu, Bryan","650556","R","FF","499","97.6","2388","17.7",0.8240305595430427,0.8473776735870431,149.12154580782328,153.64031737026247,"4-Seam Fastball","85","60","60",-4.518771562439184,4.518771562439186,"0",1,0,1,0,0,0,"1:00","1:00"," 0H 00M"
,"Baker, Bryan","641329","R","FF","438","95.7","2328","18.2",0.8478899853835327,0.9306287540498267,166.65689095796273,170.78693877549415,"4-Seam Fastball","93","750","735",-4.13004781753142,4.13004781753141,"15",12,30,12,15,0,15,"12:30","12:15","+0H 15M"
,"Elder, Bryce","693821","R","FF","377","90.7","2124","14.9",0.730021801841392,0.828997217942395,156.804094372495,163.8608822717697,"4-Seam Fastball","83","765","750",-7.0567878992746955,7.056787899274724,"15",12,45,12,30,0,15,"12:45","12:30","+0H 15M"
,"Farmer, Buck","571656","R","FF","521","93.9","2301","18",0.855604538970329,0.9226948478475642,134.03047086273932,138.64006640559626,"4-Seam Fastball","92","90","90",-4.609595542856937,4.609595542856968,"0",1,30,1,30,0,0,"1:30","1:30"," 0H 00M"
,"Ragans, Cole","666142","L","FF","621","96.6","2481","20.2",0.9381722314038817,0.9739875770875526,221.4082393194869,220.09582538347541,"4-Seam Fastball","97","630","645",1.3124139360114953,1.3124139360115115,"-15",10,30,10,45,0,15,"10:30","10:45","-0H 15M"
,"Poche, Colin","621363","L","FF","603","92.5","2249","19.6",0.9091590355438894,0.9722875647163642,177.82796823420784,174.49845722960103,"4-Seam Fastball","97","720","735",3.3295110046068146,3.3295110046068137,"-15",12,0,12,15,0,15,"12:00","12:15","-0H 15M"
,"Kremer, Dean","665152","R","FF","1071","94.6","2305","19.2",0.896526775341865,0.9786396376125571,144.51739206568394,148.284654262019,"4-Seam Fastball","98","75","60",-3.7672621963350537,3.7672621963350634,"15",1,15,1,0,0,15,"1:15","1:00","+0H 15M"
,"Cease, Dylan","656302","R","FF","1403","95.6","2519","18.6",0.8548074118624607,0.9045687243889928,169.2002994411014,169.90299696188666,"4-Seam Fastball","90","735","735",-0.7026975207852502,0.7026975207852533,"0",12,15,12,15,0,0,"12:15","12:15"," 0H 00M"
,"Floro, Dylan","571670","R","FF","325","92.3","2171","16.4",0.7904030179536135,0.859158684870945,134.44698134869586,140.98737420010488,"4-Seam Fastball","86","90","75",-6.540392851409024,6.540392851409043,"15",1,30,1,15,0,15,"1:30","1:15","+0H 15M"
,"Pérez, Eury","691587","R","FF","692","97.5","2634","20",0.9009682451738994,0.9480781038590862,150.06325364563398,152.25121034402687,"4-Seam Fastball","95","60","60",-2.1879566983928953,2.1879566983929175,"0",1,0,1,0,0,0,"1:00","1:00"," 0H 00M"
,"Cole, Gerrit","543037","R","FF","1738","96.7","2412","19.1",0.880541996878815,0.9445951880003888,149.87038212906677,152.82078539295327,"4-Seam Fastball","94","60","60",-2.9504032638865,2.9504032638865123,"0",1,0,1,0,0,0,"1:00","1:00"," 0H 00M"
,"France, J.P.","641585","R","FF","941","93.1","2427","15.1",0.687808803367789,0.7327880984745473,160.03196393904184,175.1109797858375,"4-Seam Fastball","73","765","735",-15.079015846795642,15.079015846795638,"30",12,45,12,15,0,30,"12:45","12:15","+0H 30M"
,"Duran, Jhoan","661395","R","FF","457","101.8","2098","17.4",0.8924934654745983,0.9683274280935981,138.6278949995954,139.67560211579496,"4-Seam Fastball","97","90","75",-1.0477071161995468,1.047707116199553,"15",1,30,1,15,0,15,"1:30","1:15","+0H 15M"
,"Gray, Josiah","680686","R","FF","467","93.5","2127","19",0.9214469832119772,0.9910200746863431,144.00861592079337,140.94763559633387,"4-Seam Fastball","99","75","75",3.060980324459507,3.0609803244595017,"0",1,15,1,15,0,0,"1:15","1:15"," 0H 00M"
,"Maeda, Kenta","628317","R","FF","460","91","2271","16.1",0.7616059608806105,0.8577948339581251,145.9809771952153,153.927630122958,"4-Seam Fastball","86","75","765",-7.94665292774269,7.946652927742695,"30",1,15,12,45,0,30,"1:15","12:45","+0H 30M"
,"Yates, Kirby","489446","R","FF","564","93.6","2317","19.3",0.9202703160099726,0.9705021728734532,128.96091256905137,132.49644558451135,"4-Seam Fastball","97","105","90",-3.5355330154599756,3.5355330154599707,"15",1,45,1,30,0,15,"1:45","1:30","+0H 15M"
,"Senga, Kodai","673540","R","FF","1032","95.7","2283","18.1",0.8465626890726522,0.8918883071359247,145.73301074194035,152.58465531510598,"4-Seam Fastball","89","75","60",-6.851644573165629,6.851644573165617,"15",1,15,1,0,0,15,"1:15","1:00","+0H 15M"
,"Gibson, Kyle","502043","R","FF","402","92.1","2259","16.9",0.7901739798599552,0.8744360832507381,151.54109234939673,160.19996948742155,"4-Seam Fastball","87","60","765",-8.65887713802482,8.65887713802481,"15",1,0,12,45,0,15,"1:00","12:45","+0H 15M"
,"Muller, Kyle","666205","L","FF","748","93.5","2410","13.9",0.6274792778997738,0.6849598885927747,214.11876391232988,204.20523416891186,"4-Seam Fastball","68","645","675",9.913529743418025,9.913529743418048,"-30",10,45,11,15,0,30,"10:45","11:15","-0H 30M"
,"Allen, Logan","671106","L","FF","935","91.4","2150","16",0.7718173308846441,0.8840815214884183,202.5297404479465,195.12089665171524,"4-Seam Fastball","88","675","690",7.4088437962312526,7.408843796231257,"-15",11,15,11,30,0,15,"11:15","11:30","-0H 15M"
,"Medina, Luis","665622","R","FF","777","96","2324","17.1",0.8000686857727756,0.8485954857693893,149.95623396305334,159.4436857549134,"4-Seam Fastball","85","60","765",-9.487451791860053,9.48745179186007,"15",1,0,12,45,0,15,"1:00","12:45","+0H 15M"
,"Weaver, Luke","596133","R","FF","974","94","2395","17.4",0.806159428362163,0.9219500109664682,156.51609215878568,153.19683965599324,"4-Seam Fastball","92","765","60",3.3192525027924376,3.3192525027924558,"-15",12,45,1,0,0,15,"12:45","1:00","-0H 15M"
,"Strahm, Matt","621381","L","FF","608","93.4","2446","21",0.9552981488101513,0.9713937412250355,225.5196281038542,222.62827092459253,"4-Seam Fastball","97","630","630",2.891357179261661,2.891357179261631,"0",10,30,10,30,0,0,"10:30","10:30"," 0H 00M"
,"Sewald, Paul","623149","R","FF","568","92.2","2513","16.9",0.7570225139556731,0.7807139058197641,126.02380034179339,140.00668809927873,"4-Seam Fastball","78","105","75",-13.982887757485344,13.982887757485338,"30",1,45,1,15,0,30,"1:45","1:15","+0H 30M"
,"Olson, Reese","681857","R","FF","497","94.8","2281","17.1",0.8183541275210602,0.8809760606137876,134.84145950704513,144.58846781764993,"4-Seam Fastball","88","90","75",-9.747008310604798,9.747008310604807,"15",1,30,1,15,0,15,"1:30","1:15","+0H 15M"
,"Pepiot, Ryan","686752","R","FF","329","94","2342","19",0.9054558591999513,0.9774373570043645,151.7538949338019,154.3901036410658,"4-Seam Fastball","98","60","765",-2.636208707263904,2.6362087072639215,"15",1,0,12,45,0,15,"1:00","12:45","+0H 15M"
,"Nelson, Ryne","669194","R","FF","1272","94.4","2210","18.2",0.8878155573093689,0.9576540800782223,161.89098731300888,166.3313638831272,"4-Seam Fastball","96","750","750",-4.440376570118332,4.44037657011836,"0",12,30,12,30,0,0,"12:30","12:30"," 0H 00M"
,"Stanek, Ryne","592773","R","FF","550","98.2","2346","20.3",0.9617379336191847,0.9939714617653703,149.90881969520026,150.32926916288483,"4-Seam Fastball","99","60","60",-0.4204494676845627,0.42044946768458036,"0",1,0,1,0,0,0,"1:00","1:00"," 0H 00M"
,"Manaea, Sean","640455","L","FF","987","93.6","2036","18.7",0.9308105397900163,0.9783456942469265,227.79339673198615,238.25021984284365,"4-Seam Fastball","98","630","600",-10.4568231108575,10.456823110857513,"30",10,30,10,0,0,30,"10:30","10:00","+0H 30M"
,"Bradley, Taj","671737","R","FF","804","96.1","2291","19.1",0.8952630552238707,0.9507639945023234,160.2093359013971,164.5344337964456,"4-Seam Fastball","95","765","750",-4.325097895048486,4.32509789504848,"15",12,45,12,30,0,15,"12:45","12:30","+0H 15M"
,"Henry, Tommy","674072","L","FF","680","90.7","2143","15.3",0.7555623098927016,0.866538537256852,213.49697275373308,204.0318588383587,"4-Seam Fastball","87","660","675",9.465113915374388,9.465113915374383,"-15",11,0,11,15,0,15,"11:00","11:15","-0H 15M"
,"Wells, Tyler","669330","R","FF","711","92.5","2443","18.9",0.85361018820581,0.9258217897015028,161.27305442448585,166.81936811875076,"4-Seam Fastball","93","750","750",-5.54631369426491,5.546313694264924,"0",12,30,12,30,0,0,"12:30","12:30"," 0H 00M"
,"Davies, Zach","605200","R","FF","332","89.3","2210","18.7",0.8963270934695572,0.9544825847965954,130.84195995145586,136.2411760623392,"4-Seam Fastball","95","105","90",-5.399216110883344,5.399216110883351,"15",1,45,1,30,0,15,"1:45","1:30","+0H 15M"
,"Díaz, Alexis","664747","R","FF","552","94.6","2553","16.1",0.7318939224775263,0.761863021118232,129.3178886103819,142.39249417548814,"4-Seam Fastball","76","105","75",-13.074605565106225,13.074605565106213,"30",1,45,1,15,0,30,"1:45","1:15","+0H 30M"
,"Nardi, Andrew","677053","L","FF","580","94.6","2277","16.7",0.7846324443128078,0.8637421908313738,208.28247707800892,196.48231060566442,"4-Seam Fastball","86","660","690",11.8001664723445,11.800166472344507,"-30",11,0,11,30,0,30,"11:00","11:30","-0H 30M"
,"Miller, Bobby","676272","R","FF","553","99.1","2342","18.5",0.900028263762857,0.9935058911965169,148.21376342839946,151.39343185183594,"4-Seam Fastball","99","60","60",-3.179668423436482,3.179668423436498,"0",1,0,1,0,0,0,"1:00","1:00"," 0H 00M"
,"Bello, Brayan","678394","R","FF","540","95.5","2083","16.2",0.7878731200583814,0.9165326978656748,129.79350221193926,139.70626182153418,"4-Seam Fastball","92","105","75",-9.912759609594929,9.912759609594914,"30",1,45,1,15,0,30,"1:45","1:15","+0H 30M"
,"Miller, Bryce","682243","R","FF","1218","95.1","2591","18.3",0.8152663542696467,0.8540776824832774,163.46189561742509,168.57801518008824,"4-Seam Fastball","85","750","750",-5.116119562663158,5.116119562663162,"0",12,30,12,30,0,0,"12:30","12:30"," 0H 00M"
,"Flexen, Chris","623167","R","FF","697","91.9","2116","15.9",0.8110803445417133,0.902520061721781,169.80620501640948,179.32927326758536,"4-Seam Fastball","90","735","720",-9.523068251175886,9.52306825117587,"15",12,15,12,0,0,15,"12:15","12:00","+0H 15M"
,"Murphy, Chris","669684","L","FF","329","93.9","2275","16.2",0.7551373117668113,0.9158127104195283,206.94215387427033,203.71601471410835,"4-Seam Fastball","92","660","675",3.2261391601619778,3.2261391601619755,"-15",11,0,11,15,0,15,"11:00","11:15","-0H 15M"
,"Bednar, David","670280","R","FF","624","96.6","2453","19.3",0.9015274154861908,0.9711407327229384,148.13053626898989,153.4318938890748,"4-Seam Fastball","97","60","60",-5.3013576200849,5.301357620084908,"0",1,0,1,0,0,0,"1:00","1:00"," 0H 00M"
,"Swanson, Erik","657024","R","FF","362","93.7","2266","20.2",0.9447768940366728,0.995677522109723,147.08030870999596,147.09696489372823,"4-Seam Fastball","100","60","60",-0.016656183732266072,0.01665618373225875,"0",1,0,1,0,0,0,"1:00","1:00"," 0H 00M"
,"Kirby, George","669923","R","FF","1076","96.1","2209","17",0.8093696870548708,0.8821660417186896,143.74066418178072,149.3676041637068,"4-Seam Fastball","88","75","60",-5.6269399819260855,5.6269399819260935,"15",1,15,1,0,0,15,"1:15","1:00","+0H 15M"
,"Harris, Hogan","663687","L","FF","510","92.6","2267","19",0.8820922765550858,0.981618781355387,213.16496211844301,213.86411622196172,"4-Seam Fastball","98","660","645",-0.6991541035187083,0.6991541035186807,"15",11,0,10,45,0,15,"11:00","10:45","+0H 15M"
,"Brown, Hunter","686613","R","FF","1244","95.7","2240","17.5",0.8360525760720802,0.9239116999745681,155.81297297007683,158.82829422701573,"4-Seam Fastball","92","765","765",-3.015321256938904,3.015321256938933,"0",12,45,12,45,0,0,"12:45","12:45"," 0H 00M"
,"Barria, Jaime","642545","R","FF","363","93","2267","17.3",0.8120046298147197,0.9124473773946229,165.36936816972062,171.45007759352652,"4-Seam Fastball","91","750","735",-6.080709423805899,6.080709423805893,"15",12,30,12,15,0,15,"12:30","12:15","+0H 15M"
,"Diekman, Jake","518617","L","FF","450","95.4","2235","20.6",0.9741243282758207,0.9864389632910535,243.21865522149562,240.4663517712184,"4-Seam Fastball","99","600","600",2.752303450277225,2.7523034502772377,"0",10,0,10,0,0,0,"10:00","10:00"," 0H 00M"
,"Paxton, James","572020","L","FF","932","95.2","2207","18.8",0.9030579654650052,0.9814128696280396,225.11472038181057,221.13191598435836,"4-Seam Fastball","98","630","645",3.982804397452213,3.982804397452191,"-15",10,30,10,45,0,15,"10:30","10:45","-0H 15M"
,"Jiménez, Joe","641729","R","FF","582","95.3","2431","19.8",0.9329785977361098,0.9482103416756774,148.48614382338175,151.69918586413542,"4-Seam Fastball","95","60","60",-3.2130420407536633,3.213042040753666,"0",1,0,1,0,0,0,"1:00","1:00"," 0H 00M"
,"Musgrove, Joe","605397","R","FF","359","93","2581","12.9",0.5698650742399407,0.660993892665845,152.0535620329236,162.1710801799213,"4-Seam Fastball","66","60","750",-10.117518146997696,10.117518146997694,"30",1,0,12,30,0,30,"1:00","12:30","+0H 30M"
,"Oviedo, Johan","670912","R","FF","1164","95.8","2269","14",0.675955701679234,0.7714535540914197,145.73619618253184,132.86899724780193,"4-Seam Fastball","77","75","90",12.867198934729913,12.867198934729936,"-15",1,15,1,30,0,15,"1:15","1:30","-0H 15M"
,"Lyles, Jordan","543475","R","FF","808","91.2","2251","16.8",0.7944910955143346,0.8700250662106643,152.77900940364233,158.02738469100822,"4-Seam Fastball","87","60","765",-5.248375287365889,5.2483752873659055,"15",1,0,12,45,0,15,"1:00","12:45","+0H 15M"
,"Weems, Jordan","607179","R","FF","437","96.2","2108","18.2",0.9032427563016056,0.9927336095888166,149.0865624092641,155.04750268171347,"4-Seam Fastball","99","60","765",-5.960940272449363,5.960940272449358,"15",1,0,12,45,0,15,"1:00","12:45","+0H 15M"
,"Buttó, José","676130","R","FF","370","93.8","2383","16.3",0.741487286197506,0.8189696733148474,151.22606214538172,158.3582486187663,"4-Seam Fastball","82","60","765",-7.132186473384593,7.132186473384608,"15",1,0,12,45,0,15,"1:00","12:45","+0H 15M"
,"Moran, Jovani","663558","L","FF","335","93.3","2268","17.3",0.8233735270223405,0.8949838076739637,196.66591317112315,192.53217246799915,"4-Seam Fastball","89","690","690",4.133740703124005,4.133740703124005,"0",11,30,11,30,0,0,"11:30","11:30"," 0H 00M"
,"Urías, Julio","628711","L","FF","815","92.7","2446","16.7",0.7604600518059624,0.7868108379308162,206.18216824387534,193.70119304915238,"4-Seam Fastball","79","675","690",12.480975194722959,12.48097519472297,"-15",11,15,11,30,0,15,"11:15","11:30","-0H 15M"
,"Ginkel, Kevin","656464","R","FF","492","95.7","2396","17.4",0.8310983625611515,0.8846488195623854,138.34897224818368,144.49939905585535,"4-Seam Fastball","88","90","75",-6.150426807671664,6.15042680767164,"15",1,30,1,15,0,15,"1:30","1:15","+0H 15M"
,"Bradish, Kyle","680694","R","FF","581","94.5","2383","12.5",0.5767335381982609,0.6667345920485509,178.60477517325663,195.34703465543294,"4-Seam Fastball","67","720","690",-16.74225948217631,16.74225948217632,"30",12,0,11,30,0,30,"12:00","11:30","+0H 30M"
,"Manning, Matt","666159","R","FF","561","93.4","2136","16.3",0.8087770846071369,0.9016949990036163,160.5007198303059,167.2320597214082,"4-Seam Fastball","90","765","750",-6.731339891102294,6.73133989110228,"15",12,45,12,30,0,15,"12:45","12:30","+0H 15M"
,"Boyd, Matthew","571510","L","FF","454","91.4","2503","18.3",0.818804759529666,0.8395094533679887,223.27069460574066,218.98300690606644,"4-Seam Fastball","84","630","645",4.287687699674223,4.287687699674216,"-15",10,30,10,45,0,15,"10:30","10:45","-0H 15M"
,"Scherzer, Max","453286","R","FF","1138","93.7","2360","18.9",0.8811474256541187,0.9373800909181226,137.85196086035992,143.53514601719058,"4-Seam Fastball","94","90","75",-5.68318515683066,5.683185156830656,"15",1,30,1,15,0,15,"1:30","1:15","+0H 15M"
,"King, Michael","650633","R","FF","368","94.8","2396","16.5",0.762426887256033,0.8329018669347528,145.31285959959092,156.23074276001273,"4-Seam Fastball","83","75","765",-10.917883160421809,10.917883160421816,"30",1,15,12,45,0,30,"1:15","12:45","+0H 30M"
,"Baumann, Mike","657508","R","FF","537","96.4","2232","18.9",0.8967869683513896,0.981291725569587,149.35340470532924,153.26088241298734,"4-Seam Fastball","98","60","60",-3.907477707658103,3.9074777076581104,"0",1,0,1,0,0,0,"1:00","1:00"," 0H 00M"
,"Keller, Mitch","656605","R","FF","813","95.2","2377","17.2",0.8050691166572134,0.8742934937624959,139.22111855117063,146.79367653319954,"4-Seam Fastball","87","75","60",-7.572557982028911,7.572557982028902,"15",1,15,1,0,0,15,"1:15","1:00","+0H 15M"
,"Pearson, Nate","663878","R","FF","452","97.9","2304","18.8",0.8888264025964798,0.9471740293638737,149.51120095769662,155.44556664788,"4-Seam Fastball","95","60","765",-5.934365690183398,5.934365690183389,"15",1,0,12,45,0,15,"1:00","12:45","+0H 15M"
,"Pivetta, Nick","601713","R","FF","1201","94.6","2347","20",0.9193787381976058,0.9689563498891441,165.1241920192161,167.8921841061591,"4-Seam Fastball","97","750","750",-2.7679920869429964,2.7679920869429866,"0",12,30,12,30,0,0,"12:30","12:30"," 0H 00M"
,"López, Pablo","641154","R","FF","1040","94.9","2262","14.7",0.705833479234027,0.7547060227484783,148.52707827618843,159.35646801326124,"4-Seam Fastball","75","60","765",-10.829389737072802,10.829389737072773,"15",1,0,12,45,0,15,"1:00","12:45","+0H 15M"
,"Detmers, Reid","672282","L","FF","1105","94.3","2094","19",0.9236344728894379,0.99148240178442,221.34448735294862,217.27602998100372,"4-Seam Fastball","99","630","645",4.068457371944902,4.068457371944913,"-15",10,30,10,45,0,15,"10:30","10:45","-0H 15M"
,"Blanco, Ronel","669854","R","FF","364","94.5","2267","19.9",0.9351189738458574,0.9819083117110853,152.82178622102398,157.4050008959956,"4-Seam Fastball","98","60","765",-4.583214674971629,4.583214674971622,"15",1,0,12,45,0,15,"1:00","12:45","+0H 15M"
,"Helsley, Ryan","664854","R","FF","341","99.7","2642","18.4",0.8430773841942867,0.9007929575967835,162.84778953855988,168.44071644344942,"4-Seam Fastball","90","750","750",-5.592926904889538,5.592926904889509,"0",12,30,12,30,0,0,"12:30","12:30"," 0H 00M"
,"Bieber, Shane","669456","R","FF","684","91.3","2242","19.2",0.896539302261749,0.9622629548830725,147.0428623664571,148.6129696744137,"4-Seam Fastball","96","60","60",-1.5701073079566186,1.5701073079566394,"0",1,0,1,0,0,0,"1:00","1:00"," 0H 00M"
,"Okert, Steven","595345","L","FF","393","93.8","2237","16.8",0.795056029024182,0.9086302767541166,221.7115690651101,213.26301072142002,"4-Seam Fastball","91","630","660",8.448558343690081,8.448558343690108,"-30",10,30,11,0,0,30,"10:30","11:00","-0H 30M"
,"Banks, Tanner","621383","L","FF","353","92.6","2240","15",0.7171645064536121,0.8316283472826346,203.67282289971305,187.97627654455255,"4-Seam Fastball","83","675","705",15.696546355160507,15.696546355160502,"-30",11,15,11,45,0,30,"11:15","11:45","-0H 30M"
,"Bibee, Tanner","676440","R","FF","1079","94.9","2306","16.6",0.7854787439623042,0.8970540857714256,162.7994730596374,163.52313238782494,"4-Seam Fastball","90","750","750",-0.7236593281875514,0.723659328187566,"0",12,30,12,30,0,0,"12:30","12:30"," 0H 00M"
,"Scott, Tanner","656945","L","FF","569","96.8","2598","15.7",0.7043848759195976,0.6957537804122197,210.52746405643515,194.84364462154554,"4-Seam Fastball","70","660","690",15.683819434889614,15.683819434889609,"-30",11,0,11,30,0,30,"11:00","11:30","-0H 30M"
